Description,filenameGRN,Average branch length,Average contraction,Average fragmentation,Average remote bif. angle,Average partition asymmetry,Average fractal dimension,Depth,Height,Highest path order,Cable length,Mean radius,No. of branch points,No. of branches,No. of nodes,No. of primary branches,No. of inner branches,No. of terminal branches,No. of tips,Length of primary branches (sum),Length of inner branches (sum),Length of terminal branches (sum),Horton-Strahler number,Horton-Strahler bifurcation ratio,Width,Sholl: Centroid,Sholl: Centroid radius,Sholl: Decay,Sholl: Enclosing radius,Sholl: Intercept,Sholl: Kurtosis,Sholl: Max,Sholl: Max (fitted),Sholl: Max (fitted) radius,Sholl: Mean,Sholl: Median,Sholl: No. maxima,Sholl: No. secondary maxima,Sholl: Degree of Polynomial fit,Sholl: Skeweness,Sholl: Sum,Sholl: Variance
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_55851197,grn_1.grn,72.1068657774685,0.994291296242491,7.09952606635071,73.7163847680356,0.424060208343251,1.00097231499339,956.81605,697.132183,10,15214.5486790458,0.10266804245283,105,211,1288,1,3,106,106,62.2193655809741,238.538611074159,7751.36364183204,5,2.65452558194494,662.648425,14.0217391304348,284.991876886464,0.012804027444365,569.983753772928,-11.8120494638274,-1.22970765465065,35,32.9259986723357,367.322863542554,14.0217391304348,14,1,0,20,0.423950704670674,645,137.132850241546
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_41386041,grn_1.grn,60.6977114828897,0.990811287937086,6.27605633802817,73.8763474370522,0.511685886919982,1.00193646080629,531.064398,659.328339,11,21547.6875764259,0.090019311797753,177,355,1874,1,5,178,178,115.646303739571,202.10365709326,11183.9561546411,6,2.51099473854161,713.701054,23.3191489361702,286.63856951409,0.009871523690488,573.277139028179,-12.3781957076166,-1.25084954230673,65,60.4715571471215,373.876395018378,23.3191489361702,17,1,0,20,0.542905860748833,1096,471.700277520814
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_32863507,grn_1.grn,60.8045297268986,0.997062846397002,6.28683693516699,74.4759103728931,0.401033690790944,1.00056670328428,703.398426,735.801524,12,30949.5056309914,0.090257352941177,254,509,2692,1,3,255,255,32.2945804565187,151.041020919395,16065.8973163332,6,2.54688239656804,726.493763,35.3636363636364,267.762437124472,0.012499479375348,535.524874248944,-10.8715744386901,-1.51349897243982,69,67.827835551762,273.989470545971,35.3636363636364,36,1,0,20,-0.03046494860891,1556,564.841437632135
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_88967956,grn_1.grn,59.9977055714466,0.997332742380009,6.2227602905569,73.8970834503399,0.435785569962532,1.00056033780194,915.788795,670.064416,10,24779.0524010074,0.089221014492754,206,413,2158,1,2,207,207,32.9859970387448,190.443187508691,12087.6757084989,6,2.63441642228739,692.886516,26.25,292.613676317523,0.012374505114617,585.227352635045,-11.1698492683165,-1.27481696414211,57,52.1129549618741,336.194436620132,26.25,28,1,0,20,0.049895993303879,1260,322.617021276596
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_95634392,grn_1.grn,77.7638368852777,0.998377252969848,7.46031746031746,74.2596057927461,0.324731182795699,1.00024273672566,380.524978,652.208397,5,4899.12172377249,0.107177734375,31,63,408,1,4,32,32,109.992015036141,369.203483341126,2202.68562250076,4,2.00925925925926,830.930141,5.60869565217391,287.969210980824,2.21563064179385,575.938421961648,-4.21304426931787,-1.29630447553828,12,11.6013868692388,371.160316375284,5.60869565217391,6,1,0,20,0.091158579799897,258,12.1990338164251
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_43102559,grn_1.grn,59.0513606265284,0.999068202423071,6.15960912052117,75.5855401308637,0.508910360834953,1.00019092105579,598.291365,755.732172,10,18128.7677123442,0.088169642857143,153,307,1585,1,3,154,154,49.9904324161564,210.348531728504,8683.75034200527,6,2.35291291291291,698.402752,18.4791666666667,291.379087688043,1.94655986600377,582.758175376086,-4.832653252368,-1.5738747056614,44,42.2151225398925,409.170633774698,18.4791666666667,9.5,1,0,20,0.361075772886901,887,262.850620567376
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_87191941,grn_1.grn,98.5938861642921,0.97772767230483,8.92307692307692,69.1149411206979,0.583333333333333,1.00329121941566,429.956602,196.106034,4,1281.7205201358,0.122767857142857,6,13,104,1,2,7,7,274.684283602656,493.608271842452,681.559486006451,3,1.875,294.602539,1.88888888888889,228.007003000274,2.57528261290513,456.014006000548,-3.16095596709688,2.86296091575009,6,5.78383818547462,416.927091200501,1.88888888888889,1.5,1,0,18,1.85224140218819,68,1.7015873015873
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_68925975,grn_1.grn,66.7274295768983,0.987743356763145,6.71641791044776,66.0736709465174,0.5144620307229,1.00287022655988,605.599165,791.04022,8,13412.2133449566,0.096689356435644,100,201,1150,1,2,101,101,39.9965257957503,89.2313741031113,6799.43511590814,6,2.80991452991453,379.041721,13.8636363636364,270.211377574545,2.11324497462531,540.422755149091,-4.0523242340629,-1.42127311871233,35,33.1464290652148,351.903189399408,13.8636363636364,8.5,1,0,20,0.507229495933424,610,145.794926004228
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_8881280,grn_1.grn,65.674632670265,0.999122511695417,6.61333333333333,71.1901937000111,0.546365910502533,1.00015840780459,537.474774,493.291692,8,4925.59745026987,0.09436677631579,37,75,422,1,3,38,38,146.998175295983,385.992091453899,2658.00767507314,4,2.46991655687308,577.536854,5.57446808510638,289.643567363866,2.13232260048129,579.287134727733,-4.91066525588354,-0.771828519645019,18,17.1994686726155,491.134744660469,5.57446808510638,3,1,0,20,0.878478086032331,262,29.1193339500463
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_61179398,grn_1.grn,71.970770944654,0.990002860809695,7.05161290322581,60.0898785258711,0.535967392410475,1.00193913565723,626.912501,515.75072,10,11155.4694964214,0.101762820512821,77,155,939,1,3,78,78,93.9961815204249,207.944497220279,6016.31108043842,5,2.59833333333333,380.716831,10.952380952381,260.62283110877,0.015492231687035,521.24566221754,-11.3120459030109,-0.324188735492375,32,31.3975105907515,343.259338533502,10.952380952381,8,1,0,20,0.757903711460201,460,82.924506387921
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_68743671,grn_1.grn,62.8787683497915,0.992457617691002,6.42424242424242,77.0997295643788,0.502300240637901,1.00150864177035,551.700932,484.010344,9,10374.9967777156,0.092055722891566,82,165,896,1,5,83,83,6.99434650673907,320.597008159047,5218.44210115059,5,2.19695423623995,515.494301,10.2765957446809,287.937603672775,2.28638565657245,575.87520734555,-3.29787108784348,-1.63488102455113,23,21.9239666527251,338.013708659345,10.2765957446809,8,1,0,20,0.206202676404092,483,55.0740055504163
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_86021796,grn_1.grn,71.3977800283882,0.998570007981974,6.97435897435897,76.3373731078572,0.475544922913344,1.00025680330083,574.140309,677.793624,6,2784.51342110714,0.098828125,19,39,234,1,3,20,20,130.708118871951,433.981153809655,1405.18628570164,4,2,456.738869,3.14583333333333,299.834149223757,2.46727911907491,599.668298447514,-3.40111427137771,1.18632466826204,9,8.80875919266663,497.597098711767,3.14583333333333,3,1,0,20,1.4375347567361,151,5.23359929078014
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_45250640,grn_1.grn,67.0530246058266,0.9954051150445,6.63157894736842,73.788605043654,0.58362900327186,1.00102957074724,546.976899,479.972215,7,3822.02240253211,0.094288793103448,28,57,322,1,3,29,29,42.9981245648023,314.242183480731,1558.23953717377,4,2.23099415204678,498.574051,4.19148936170213,292.703891212038,2.49538762983048,585.407782424075,-2.93138571291579,-0.308346823374011,11,9.06089164722905,470.871477167191,4.19148936170213,3,1,0,20,0.923032703000103,197,7.72340425531915
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_52141994,grn_1.grn,73.8920034653624,0.997990127937013,7.19310344827586,73.1666375499958,0.452036648704154,1.00034999736703,636.179997,798.422634,7,10714.3405024775,0.103916952054795,72,145,899,1,1,73,73,74.0448757208366,74.0448757208366,5447.77668077407,5,3.30138888888889,804.814756,12.2978723404255,292.838538451781,2.1813715742207,585.677076903562,-3.73243617217267,-1.48612343685718,26,25.3896756099557,394.695421391531,12.2978723404255,9,1,0,20,0.206995545816021,578,75.9528214616096
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_23117879,grn_1.grn,66.6392808541612,0.986646235840887,6.72682926829268,74.8512164217844,0.42243841350322,1.00261120309344,459.836011,488.500978,9,13661.0525751031,0.096859830097087,102,205,1175,1,4,103,103,117.988451500105,303.42864832611,6603.50747631753,5,2.29506136762127,482.618436,15.8222222222222,276.052771746927,1.81640337875641,552.105543493854,-5.68373870209661,-1.81751045770559,36,33.9554927871557,414.07915762039,15.8222222222222,17,1,0,20,0.03973094643493,712,170.967676767677
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_47383159,grn_1.grn,119.246925358395,0.999858258500707,10.3846153846154,74.0253113943956,0.25,1.00002793893393,504.509571,318.078946,4,1550.21002965914,0.143973214285714,6,13,123,1,3,7,7,298.30176803086,503.037445067902,872.721893693839,3,1.66666666666667,442.68218,1.80434782608696,297.952466954714,2.72376898154772,595.904933909428,-2.51894134203163,0.272928684093447,5,3.93188587496162,423.754619668927,1.80434782608696,1,1,0,20,1.14998568649329,83,1.40531400966184
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_82245521,grn_1.grn,68.5642246583268,0.999208087722842,6.82080924855491,72.6553593884005,0.369280180928222,1.0001592572087,765.152113,748.6473,10,11861.6108658905,0.098239942528736,86,173,1008,1,1,87,87,158.274981150013,158.274981150013,5628.31956847106,6,2.54143434343434,680.829947,11.9787234042553,290.593702417048,0.011761836646696,581.187404834096,-12.096851286774,-0.980454294449183,30,27.4750702200416,366.400755221495,11.9787234042553,10,1,0,20,0.35724238141018,563,72.1517113783534
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_18153125,grn_1.grn,65.4305872385205,0.991778572971321,6.61433447098976,65.9457527115886,0.455299652979152,1.00163017734037,841.547423,504.370201,9,19171.1620608865,0.095238095238095,146,293,1646,1,1,147,147,102.720214122933,102.720214122933,8969.95963521869,6,3.22226938313526,587.633793,18.2826086956522,282.342583807776,0.016960777462215,564.685167615552,-10.5531066525978,-0.94178460274465,54,51.6040588977724,263.519744887257,18.2826086956522,11.5,1,0,20,0.78249414856183,841,346.473913043478
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_35117560,grn_1.grn,60.9948888876534,0.995556706681281,6.28828828828829,74.9499752921734,0.452971473852914,1.00084752111903,914.919328,859.87339,11,20311.2979995886,0.090194610778443,166,333,1762,1,1,167,167,36.2076657272543,36.2076657272543,10289.8535902555,6,3.57983193277311,626.28949,19.7608695652174,280.547287332292,0.012339558743015,561.094574664585,-11.4801035840487,-1.49126069369757,40,35.3666115992323,249.375366517593,19.7608695652174,23,1,0,20,-0.195845241535441,909,166.94154589372
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_11336468,grn_1.grn,68.986832582429,0.989314974947298,6.8019801980198,68.0389823826211,0.472321862348178,1.00203657150288,591.291687,543.808781,7,6967.67009082532,0.097579656862745,50,101,587,1,2,51,51,50.2093402532932,55.0974709995594,3192.81370814096,5,2.31510416666667,435.101272,7.90697674418605,266.95296601312,2.2855973898122,533.90593202624,-3.48699566666233,-0.00911155578819,23,22.7784392172863,368.649334018118,7.90697674418605,6,1,0,20,0.996021139109776,340,38.6578073089701
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_60745289,grn_1.grn,72.0432042474964,0.990295356836505,7.07821229050279,69.3367592959332,0.466185873235884,1.00197879032859,579.383966,466.310099,11,12895.7335603019,0.102256944444444,89,179,1089,1,3,90,90,65.9958712985792,120.703093438306,6687.34117777385,5,2.44346769582619,512.355119,14.4186046511628,266.082973296601,0.012509658709362,532.165946593201,-11.845389053749,-1.61809659761352,31,27.6636462630939,405.459768832915,14.4186046511628,18,1,0,20,-0.067906043334955,620,106.725359911406
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_4977769,grn_1.grn,57.06100080716,0.994221621504856,6.0048309178744,74.7404578704573,0.47459689683477,1.00108337377617,649.066259,522.524158,9,11811.6271670821,0.085637019230769,103,207,1037,1,2,104,104,60.9994527053992,136.719690238529,5913.79232259481,5,3.31858974358974,689.11356,12.0425531914894,284.666318246015,2.13636574122435,569.332636492031,-4.0291833658718,0.326291562293825,39,37.7819239663753,420.811079146284,12.0425531914894,8,1,0,20,1.22155598552672,566,122.780758556892
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_83302230,grn_1.grn,96.7825927157588,0.99972838348749,8.69565217391304,70.7925079300234,0.593939393939394,1.00005440529924,516.139068,409.902166,4,2225.99963246245,0.123046875,11,23,178,1,2,12,12,290.994194915373,352.993566950064,1203.92522642685,3,2.91666666666667,456.912132,2.6,289.406998076049,2.42342468544469,578.813996152099,-3.88607833657708,0.129622117170449,8,7.19860716371505,394.64590646734,2.6,1,1,0,20,1.06895073491275,117,4.33636363636364
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_13123826,grn_1.grn,68.6727385832428,0.999324121742058,6.73737373737374,74.9994192813661,0.572977379896273,1.00011646891125,571.464432,486.697203,7,6798.60111974104,0.0965625,49,99,569,1,3,50,50,168.986572629075,305.206412998496,3992.9148081887,5,2.26348039215686,700.836344,6.58695652173913,287.194684845972,2.15443669935687,574.389369691944,-4.53777382626387,-0.691501844691401,18,18.3727655712309,357.397830030543,6.58695652173913,4,1,0,20,0.830105940625995,303,32.3811594202898
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_73886164,grn_1.grn,62.3836873607508,0.999407105286906,6.34782608695652,78.4687610525627,0.386822001527884,1.00008682330458,370.89392,365.40766,8,4304.4744278918,0.090178571428572,34,69,370,1,1,35,35,285.996635567678,285.996635567678,2081.37572274078,5,2.52083333333333,588.979731,4.58333333333333,294.968351272111,2.19384321604115,589.936702544221,-4.74836511376999,-0.511307831546775,14,12.2291027665224,451.866410459404,4.58333333333333,3,1,0,20,0.909320299620913,220,18.0354609929078
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_37345829,grn_1.grn,76.6233209023937,0.979460371825426,7.42857142857143,76.5674898505746,0.46234335839599,1.00387682874532,491.562461,369.361508,7,5899.99570948432,0.106971153846154,38,77,496,1,4,39,39,131.652979094152,372.010845755643,4155.6386015138,5,1.93284161490683,289.934797,6.90909090909091,273.684516205293,2.14058666540766,547.369032410586,-4.7014407837276,-1.21879306877479,21,19.5960922239998,394.614883830887,6.90909090909091,3,1,0,20,0.711492642272301,304,47.4334038054968
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_25012734,grn_1.grn,64.0284687805297,0.997748650783572,6.51367781155015,79.9060998030734,0.504204014580785,1.0003677761563,859.98794,825.734832,12,21065.3662287943,0.093702651515152,164,329,1815,1,9,165,165,48.721612161713,352.777798656958,11713.9601702835,5,2.21386298421808,663.242427,21.1702127659574,288.053331759491,0.012976276397315,576.106663518983,-11.3680682272913,-1.13029198459437,57,54.702088554938,325.625505467251,21.1702127659574,15,1,0,20,0.556658009048459,995,338.709528214616
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_1632424,grn_1.grn,96.7479012206283,0.999818972972768,8.8,78.8319216657106,0.468837535014006,1.0000350291698,649.338961,464.514427,6,3386.17654272199,0.126302083333333,17,35,274,1,2,18,18,218.217743091579,276.933824897532,1769.29893693234,4,2.33333333333333,564.863471,3.43478260869565,293.161840863078,2.31299134813241,586.323681726156,-4.22894318552269,-1.20990286824679,8,7.82120581553748,495.117775679865,3.43478260869565,2.5,1,0,20,0.552386513999585,158,6.51787439613527
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_42378773,grn_1.grn,61.6653011146783,0.998446523359037,6.34757834757835,78.5003625373901,0.474375620900689,1.00033448170871,700.692612,726.058731,14,21644.5206912521,0.091131036931818,175,351,1878,1,3,176,176,143.952460765243,246.094795825004,11609.4190062751,5,3.14816976980717,694.517413,21.6808510638298,286.909559179118,0.010531630068377,573.819118358235,-12.0710156602952,-1.31558436104622,55,53.0728193921992,361.755531138887,21.6808510638298,21,1,0,20,0.31958150784436,1019,314.09158186864
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_49147072,grn_1.grn,56.9966181903299,0.989042564428055,6.0365296803653,72.874442495207,0.475065638041092,1.00273793533195,573.9847,554.486267,12,12482.2593836823,0.086150568181818,109,219,1104,1,2,110,110,21.9875396188323,121.898161113197,6118.03632081141,6,2.26333333333333,445.197212,14.2142857142857,252.902720057535,2.10195168272788,505.80544011507,-4.05510435896911,-1.60620463558974,35,33.8957196166379,370.101541547613,14.2142857142857,11,1,0,20,0.282729818995284,597,141.977351916376
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_2745256,grn_1.grn,72.0252089022668,0.988630131732546,7.02985074626866,56.7698240266044,0.475958110516934,1.0023502377441,470.057733,400.167892,5,4825.68899645188,0.100643382352941,33,67,405,1,3,34,34,129.319107817918,320.764131649121,1967.17360608703,4,2.32070707070707,334.86039,6.32432432432432,229.500971130804,2.04659816670832,459.001942261609,-4.91375481790131,-0.91547831667629,17,16.2352184529641,331.501402744495,6.32432432432433,5,1,0,18,0.681595938875341,234,25.9474474474474
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_82122924,grn_1.grn,111.218181773296,0.999935816270877,9.77777777777778,68.5157768230565,0.333333333333333,1.00001441350746,125.915339,514.334522,3,1000.96363595967,0.13125,4,9,80,1,1,5,5,404.996167612613,404.996167612613,292.810217563948,3,2.33333333333333,438.004696,1.53333333333333,289.591404594932,2.68399970560469,579.182809189864,-2.84489638393479,2.04253903066413,4,4.10429662965121,526.52982653624,1.53333333333333,1,1,0,20,1.76643198082359,69,0.890909090909091
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_31261441,grn_1.grn,63.2242374670754,0.997725801758069,6.46048109965636,76.5496757545347,0.4627560662641,1.00042621129477,614.285761,749.731532,12,18398.2531029189,0.092840325342466,145,291,1590,1,2,146,146,56.9949822769532,90.0005227098415,8739.45947586569,6,2.54069036226931,818.605763,18.9791666666667,293.742331538525,2.04733004666263,587.484663077049,-4.09848427147436,-1.46464979049983,44,42.1287732895065,424.988905204674,18.9791666666667,16,1,0,20,0.335637696607916,911,214.871897163121
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_21609013,grn_1.grn,57.3517676703787,0.998410307927453,6.02485659655832,76.7063036790102,0.474582541954143,1.00035516592493,794.356262,727.911732,12,29994.9744916081,0.086176049618321,261,523,2629,1,2,262,262,100.970214203313,138.289535377854,16036.2964488913,7,2.34097846597847,783.016009,30.6041666666667,291.486931373486,0.013194476163041,582.973862746972,-10.6237706958139,-0.784687420428269,56,53.0471934883272,347.303577806707,30.6041666666667,32.5,1,0,20,-0.445658095354071,1469,255.308067375887
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_26117724,grn_1.grn,66.6184119531614,0.996881584100369,6.71812080536913,79.4956464572508,0.403140244838442,1.00047620073293,540.025346,497.544169,8,9926.14338102104,0.0965625,74,149,853,1,6,75,75,119.999178895369,364.448388026392,5272.39298372094,5,2.82494588744589,669.837203,8.95652173913044,282.101082281381,1.93093925383036,564.202164562763,-5.5072685807257,-1.06102828286243,24,23.6897786372205,376.134776375175,8.95652173913043,6,1,0,20,0.619483826902661,412,61.8202898550725
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_25692722,grn_1.grn,83.8611278530968,0.999696611339593,7.77777777777778,68.8081248672314,0.538461538461538,1.00005283079435,462.99127,417.344406,5,2264.25045203361,0.109933035714286,13,27,184,1,1,14,14,334.995989377277,334.995989377277,1099.0470786933,4,2.8,408.071412,2.6304347826087,292.884812012834,2.41081927608935,585.769624025668,-3.98081897607311,-1.12393399977626,7,6.79122328445797,403.530185439905,2.6304347826087,1,1,0,20,0.769204221967481,121,4.63816425120773
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_94496912,grn_1.grn,60.1831872098203,0.999385291695983,6.2,74.8946290108541,0.544355717382033,1.00012248589725,460.788095,568.735934,10,6921.06652912934,0.088362068965517,57,115,599,1,3,58,58,132.718552477653,280.626281967538,3815.08200666024,5,2.1279357897005,691.266768,7.51063829787234,287.726718270257,2.16705978666263,575.453436540513,-4.24430816162062,-1.13934418900232,17,14.55682765873,400.31543411514,7.51063829787234,8,1,1,20,0.014371611800834,353,23.2553191489362
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_89768370,grn_1.grn,69.6044111671349,0.998449755831422,6.8695652173913,70.9201844828667,0.426915390662194,1.00029824235874,431.422325,335.981526,8,4802.70437053231,0.098214285714286,34,69,406,1,3,35,35,147.71577092476,359.435511046678,2019.50332280594,4,2.35446859903382,711.875057,5.3695652173913,285.4413250254,2.23393018254144,570.8826500508,-4.22349438100234,-1.0817304617007,14,11.7147014753614,291.78446558152,5.3695652173913,5,1,0,20,0.480228060266204,247,15.6159420289855
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_37418560,grn_1.grn,66.012958962034,0.995320910960036,6.66423357664234,75.0427242834238,0.478189529919157,1.00079417826735,585.757841,559.723213,9,9043.77537779866,0.09567481884058,68,137,777,1,1,69,69,173.99177083296,173.99177083296,4348.59463857379,5,3.18866279069767,508.263016,8.82608695652174,282.641898843536,1.89606310287977,565.283797687071,-5.72278339512792,-0.990733233432313,26,22.4070836301941,414.541451637186,8.82608695652174,7.5,1,0,20,0.436834021022463,406,52.2357487922705
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_15881351,grn_1.grn,67.3932819304329,0.995605713025913,6.74654377880184,70.608341253894,0.422543917007147,1.00083480675277,462.445678,524.596688,7,14624.3421789039,0.097190366972477,108,217,1248,1,1,109,109,129.348154246501,129.348154246501,7282.6532080308,6,2.62839826839827,676.77695,16.5555555555556,277.321438689221,1.89349945499558,554.642877378443,-5.19686015636323,-1.08935203782395,46,43.8523815913133,365.560078272155,16.5555555555556,12,1,0,20,0.56143964198753,745,216.29797979798
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_8039243,grn_1.grn,53.526660178061,0.989337532676042,5.71171171171171,72.4608520359737,0.384154082650002,1.00220845861494,508.286774,478.978825,9,5941.45927976477,0.080775669642857,55,111,524,1,4,56,56,210.978746094038,340.060208354431,2742.43534546463,5,2.15833333333333,407.983964,6.35555555555556,272.309613220274,1.98210478648988,544.619226440549,-5.61621404680425,-0.089504563648741,22,22.4030635035435,445.597548905904,6.35555555555556,4,1,0,20,1.09991741183535,286,44.0070707070707
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_45714220,grn_1.grn,64.1150891937579,0.996135186462851,6.51848151848152,77.2099141961685,0.48803912594586,1.0007499683166,987.395683,968.846938,10,64179.2042829517,0.093952719560878,500,1001,5525,1,8,501,501,12.8119120910799,247.946876597593,34272.22212654,6,2.33845502257386,886.725815,66.0208333333333,294.230353963349,0.013416522076299,588.460707926698,-9.96775351530268,-1.26816846974706,155,150.586793745318,363.092777231367,66.0208333333333,62.5,1,0,20,0.250583289310937,3169,2364.1484929078
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_21025679,grn_1.grn,59.1961768355388,0.999132884678589,6.17263843648208,76.7568848212442,0.441225751579429,1.00020319280354,740.065566,633.606227,10,18173.2262885104,0.088372564935065,153,307,1589,1,2,154,154,133.216352903253,166.993926945703,9211.32559066244,6,2.50691815856777,724.384004,18.2978723404255,285.605974676906,1.79502174810382,571.211949353813,-5.62411228116693,-1.61750169133636,42,39.4454934357717,347.694230041451,18.2978723404255,17,1,0,20,0.084105843016312,860,202.387604070305
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_70568693,grn_1.grn,66.5019028992504,0.994488891206968,6.63157894736842,80.5686268081391,0.489076399790686,1.00087879002312,466.019311,571.708537,8,3790.60846525727,0.094288793103448,28,57,322,1,4,29,29,245.714206019691,420.420323725613,2101.80281882636,4,1.96148459383754,466.638908,3.6304347826087,284.744874576697,2.37782786439269,569.489749153394,-3.71248002969682,-0.395527421000144,9,8.57622417377617,379.65983276893,3.6304347826087,4,1,0,20,0.456340089949191,167,4.81594202898551
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_70780837,grn_1.grn,68.0801076626168,0.992306267499047,6.84705882352941,73.3528755608878,0.416754512102944,1.00140210167033,522.427852,557.544359,5,5786.80915132243,0.098110465116279,42,85,498,1,1,43,43,6.99844567743631,6.99844567743631,2641.81380061567,5,2.74410256410256,297.544593,6.39130434782609,281.933935906172,2.44847968834806,563.867871812344,-2.88523203360211,0.016613763699326,20,19.4285727433923,426.033503147104,6.39130434782609,4,1,0,20,1.09821626218691,294,30.687922705314
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_15257810,grn_1.grn,68.2923997835709,0.988777959024662,6.81699346405229,73.3583921315085,0.491641827193538,1.002048336196,603.371957,704.754168,8,10448.7371668863,0.098112824675325,76,153,891,1,2,77,77,35.9964358367864,165.810478096898,5395.88124683022,5,2.76,502.535418,10.3191489361702,289.925941676407,2.2099312846127,579.851883352814,-3.88377684271268,-0.375926446350675,32,31.7126761133218,378.164271751835,10.3191489361702,5,1,0,20,0.987266963043417,485,99.7002775208141
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_16542960,grn_1.grn,57.2321923919143,0.99146839029857,6.02277904328018,75.236013169704,0.497789550473111,1.00187409159297,809.845969,767.147008,13,25124.9324600504,0.086115056818182,219,439,2206,1,4,220,220,19.9955853092705,80.6846029087824,13433.245705078,6,2.32099395313681,756.175197,25.8139534883721,259.994475881589,0.01314445677387,519.988951763178,-11.0938676759939,-1.17109871892329,60,57.2732682684615,334.278611847757,25.8139534883721,26,1,0,20,0.364303131858267,1110,386.250276854928
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_13856446,grn_1.grn,62.701657356976,0.996544985024431,6.37735849056604,77.875907654118,0.409433580832301,1.00059850126408,510.345069,764.513981,9,9969.56351975919,0.09130859375,79,159,856,1,1,80,80,7.49698341698513,7.49698341698513,4425.09433873834,6,2.62666666666667,647.170907,10.3829787234043,288.884133637166,2.19942293558612,577.768267274332,-3.77675793670272,-1.13809517916441,27,25.2482824578775,452.166470040782,10.3829787234043,6,1,0,19,0.631682561222801,488,70.154486586494
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_54226700,grn_1.grn,56.0844891307549,0.9925134473659,5.9434628975265,67.0922105980683,0.464685330279602,1.00180242645109,477.435338,634.88039,9,15871.9104240036,0.08478213028169,141,283,1400,1,5,142,142,157.625583871551,363.652146275319,7879.51075085525,5,2.57152397468663,407.187056,19.9777777777778,271.4453776746,1.77005175514509,542.8907553492,-5.77033520220508,-0.899822172406533,56,56.0660706638432,370.152787738091,19.9777777777778,16,1,0,20,0.611852480111403,899,338.113131313131
snt_maxTime_6_filenameGRN_grn_1.grn_randomSeed_69650786,grn_1.grn,62.0010037814431,0.987673777729139,6.38479809976247,70.582604102482,0.450325065342913,1.00260561353601,741.452075,690.304021,9,26102.4225919875,0.091750592417062,210,421,2268,1,5,211,211,7.49427155030241,235.490213868943,13237.6403880924,5,2.71868225278658,521.298175,27.7674418604651,261.689233216201,0.012775464760041,523.378466432402,-11.2816672303671,-1.16705167966132,79,73.786025168446,348.918977621602,27.7674418604651,17,1,0,20,0.572741569045601,1194,660.230343300111
