Description,filenameGRN,Average branch length,Average contraction,Average fragmentation,Average remote bif. angle,Average partition asymmetry,Average fractal dimension,Depth,Height,Highest path order,Cable length,Mean radius,No. of branch points,No. of branches,No. of nodes,No. of primary branches,No. of inner branches,No. of terminal branches,No. of tips,Length of primary branches (sum),Length of inner branches (sum),Length of terminal branches (sum),Horton-Strahler number,Horton-Strahler bifurcation ratio,Width,Sholl: Centroid,Sholl: Centroid radius,Sholl: Decay,Sholl: Enclosing radius,Sholl: Intercept,Sholl: Kurtosis,Sholl: Max,Sholl: Max (fitted),Sholl: Max (fitted) radius,Sholl: Mean,Sholl: Median,Sholl: No. maxima,Sholl: No. secondary maxima,Sholl: Degree of Polynomial fit,Sholl: Skeweness,Sholl: Sum,Sholl: Variance
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_76918697,grn_4.grn,53.2455760368538,0.918352215556838,5.67368421052632,33.9177315461287,0.399244577178446,1.02384772766442,254.54039,138.523997,10,5058.32972350111,0.080078125,47,95,445,1,6,48,48,212.348187824146,396.320852678662,2036.11512953379,4,2.01322751322751,330.188716,6.48484848484848,199.353519931921,1.95891619695631,398.707039863842,-5.6556361535557,2.2678303819245,35,34.8373489415631,361.328254876607,6.48484848484848,1,1,0,20,1.86049441070631,214,89.6950757575758
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_33374603,grn_4.grn,66.8142164615029,0.930471314760689,6.69014084507042,41.5617913655882,0.411562685680333,1.0253076022399,262.085757,117.191306,6,4743.8093687667,0.095486111111111,35,71,405,1,1,36,36,188.829437341686,188.829437341686,2603.42102452765,5,2.5930023923445,325.472781,6.24242424242424,201.59645189152,1.94744963204025,403.19290378304,-5.6086741031961,1.73107200997077,27,24.4319852711029,340.19401256694,6.24242424242424,3,1,0,16,1.67262168114447,206,60.126893939394
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_58248533,grn_4.grn,54.6279705841182,0.897647722867498,5.69849246231156,39.348102077496,0.418555493982439,1.03870986325529,283.01517,137.389288,7,10870.9661462395,0.080859375,99,199,936,1,2,100,100,59.3462138280346,76.3998870542494,5105.60282910968,5,3.11060503823662,313.9381,13.5454545454545,203.427344486395,1.88390876982072,406.85468897279,-5.28070095687988,1.86520209157356,68,66.5387596163371,330.569434790392,13.5454545454546,5,1,0,16,1.79350224203879,447,379.130681818182
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_39860015,grn_4.grn,48.5607529815569,0.900122872992479,5.34959349593496,42.2976363079244,0.377571812045724,1.03753222572476,220.251213,137.982597,7,5972.9726167315,0.075226814516129,61,123,536,1,3,62,62,59.4235738849362,158.502232501469,2150.40285850318,5,2.16058558558559,340.902772,8.45454545454546,197.374457262706,2.03105263225484,394.748914525412,-4.85552432475179,7.29915560501067,60,56.9044254444389,357.741203788655,8.45454545454546,5,1,0,16,2.71029475909085,279,175.255681818182
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_62942374,grn_4.grn,57.3253038872484,0.88461444626389,5.82238442822384,40.2873065637156,0.498559019688678,1.04194800859271,262.711957,189.473385,13,23560.6998976591,0.082979368932039,205,411,1983,1,2,206,206,19.7286190369489,95.2999318720866,12572.985669034,6,2.63698649609097,333.141021,30.96875,203.791349459172,1.73528574742662,407.582698918345,-5.56547728665751,4.21389611349284,192,210.892830805987,341.843553931515,30.96875,8.5,1,0,16,2.31696625857041,991,3113.57963709677
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_47685505,grn_4.grn,54.4515119287415,0.896634965590947,5.76271186440678,37.6054089505927,0.398275862068966,1.03482315958096,235.770869,135.962967,6,3212.63920379575,0.080989583333333,29,59,282,1,1,30,30,190.053331606122,190.053331606122,1599.93874089219,5,2.54166666666667,289.779441,5.1,179.879900200169,2.10786019259391,359.759800400337,-5.02685350998275,1.38739465058633,26,25.9313122701663,334.948779683072,5.1,1,1,0,15,1.68806040372095,153,56.0241379310345
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_18764764,grn_4.grn,49.3393817725096,0.904194664080353,5.37362637362637,36.4978953454862,0.477090852719735,1.03817758820037,290.776265,200.031878,9,13469.6512238951,0.075901003649635,136,273,1195,1,6,137,137,128.975335664289,265.786120986434,6860.56962658056,5,2.30175070028011,306.383833,16.4545454545455,199.935640907717,1.6612176950158,399.871281815435,-6.60153004594874,2.5538313231041,101,94.297518792247,337.391394031773,16.4545454545455,4,1,0,16,1.94556360488726,543,780.255681818182
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_96891142,grn_4.grn,55.7384037164962,0.876865883718889,5.5439229843562,36.1245888933177,0.485814426683229,1.04512628858719,312.61148,155.421298,12,46318.6134884083,0.078725961538462,415,831,3777,1,6,416,416,51.1683006050092,178.994267947109,24565.1545691771,6,2.40855908236071,318.610009,59,212.601146315583,1.29613773806192,425.202292631167,-7.367436258196,1.84072952042371,315,307.662736137806,342.905074702554,59,15,1,0,16,1.77282234768154,1888,8816.51612903226
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_19393771,grn_4.grn,61.3764742733853,0.900581914987986,6.23076923076923,31.3534487692289,0.508465608465608,1.03478763680339,279.13898,121.086076,8,5585.25915887807,0.088654891304348,45,91,477,1,1,46,46,190.752164183211,190.752164183211,2716.44993139533,5,2.95051319648094,307.084115,7,202.680013715497,1.92664201761418,405.360027430993,-5.77741806259536,0.787041720911448,30,30.5243188126639,316.687521430463,7,2,1,0,16,1.5098866400168,231,92.4375
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_75521585,grn_4.grn,49.3229489020758,0.926992841726418,5.46666666666667,45.9592347716649,0.427743702743703,1.03019954438659,271.419101,91.782344,9,3699.22116765568,0.076685855263158,37,75,336,1,3,38,38,188.608675416821,287.064173032861,1320.69183481087,4,2.58608058608059,311.256083,4.79411764705882,200.392600175203,2.15940444385142,400.785200350406,-4.81306329580899,3.00298458953317,26,23.2410227908454,327.915163923059,4.79411764705882,2,1,0,17,2.00664657208235,163,47.198752228164
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_63107612,grn_4.grn,60.5748099928313,0.922841622086625,6.21951219512195,34.6827293631706,0.511704260651629,1.03179753117102,257.519018,59.933117,6,2483.56720970609,0.087425595238095,20,41,215,1,1,21,21,110.70121544222,110.70121544222,878.671110893586,4,3.1,341.369383,3.35294117647059,206.47749629452,2.37865566737571,412.954992589039,-3.76858949115509,4.38622367829636,15,15.6720195452428,375.413629626399,3.35294117647059,2,1,0,17,2.32112230353081,114,15.5686274509804
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_2404472,grn_4.grn,67.3295024386961,0.913727854637228,6.58823529411765,34.8301383379186,0.416666666666667,1.02853987371924,220.416707,57.459244,4,1144.60154145783,0.090277777777778,8,17,96,1,4,9,9,328.476140096124,509.487440751907,479.840269452462,3,1.625,290.594737,1.89285714285714,172.661847112303,2.57288406878205,345.323694224607,-3.16779482930184,4.21784893008385,8,7.97905663245614,306.954394866317,1.89285714285714,1,1,2,20,2.1412205673566,53,3.28439153439153
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_65770821,grn_4.grn,52.5350091121847,0.875514601485423,5.27148288973384,38.5477595702276,0.444178740629761,1.04952467342847,283.685706,136.202526,15,69083.5369825228,0.074503704407295,657,1315,5618,1,5,658,658,20.1047246297575,158.41321004771,35133.7411291829,7,2.35255901520687,345.110993,88.9032258064516,210.71698185033,1.23800593062639,421.43396370066,-7.42364449851088,3.40491104933951,560,560.793930854148,351.19496975055,88.9032258064516,18,1,0,15,2.1592674550647,2756,26250.1569892473
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_18322139,grn_4.grn,49.5859792493372,0.910847033126009,5.4393063583815,41.0452511792948,0.43914168759244,1.03420931076632,308.190872,160.61435,11,8578.37441013533,0.076778017241379,86,173,769,1,3,87,87,4.46038450382498,173.018937752735,4606.67328455835,5,2.42270953683997,275.927004,11.5757575757576,196.743770671324,2.06433956798764,393.487541342648,-4.39552391464454,1.31775093854144,54,53.4800579098504,332.005113007859,11.5757575757576,4,1,0,16,1.58954372990686,382,232.251893939394
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_52987685,grn_4.grn,58.0609003400053,0.902459483595356,5.96536796536797,38.8924790787655,0.437695715632224,1.03632011171592,338.409269,173.671436,9,13412.0679785412,0.085061961206897,115,231,1148,1,2,116,116,40.280766357028,267.086360557926,7269.55058855126,5,3.07378542510121,278.434044,17.53125,198.447300819394,1.86092957616261,396.894601638788,-5.40756381256002,0.907345169676427,84,81.2058595234846,320.076291644184,17.53125,3,1,0,16,1.55452229368671,561,721.547379032258
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_19849622,grn_4.grn,72.2751975594933,0.89418002108843,7.12,37.8322864517767,0.507575757575758,1.03505250362462,236.687357,98.890394,5,1806.87993898733,0.099759615384615,12,25,154,1,1,13,13,300.882253852736,300.882253852736,860.097546518979,4,2.43055555555556,312.199295,2.06451612903226,188.976315888266,2.61434690487804,377.952631776531,-3.02378294903382,6.07137365846126,11,10.6184085691544,327.558947539661,2.06451612903226,1,1,0,15,2.6008405023744,64,6.86236559139785
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_17615353,grn_4.grn,57.210546533819,0.940394457124227,6.05882352941176,33.9072674173142,0.678571428571429,1.03008101768615,162.422291,86.58204,5,972.579291074924,0.082465277777778,8,17,87,1,1,9,9,366.392016158346,366.392016158346,293.777888736543,3,4.14285714285714,349.61946,1.56666666666667,178.314226754784,2.75283886134671,356.628453509567,-2.46396162102781,6.62752474463887,7,7.00043762414817,356.628453509567,1.56666666666667,1,1,0,20,2.84752651665659,47,3.01264367816092
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_99459825,grn_4.grn,49.6803083768493,0.92268919602421,5.51851851851852,55.4807684990424,0.448717948717949,1.04452455453638,207.771169,104.131147,5,1341.36832617493,0.075892857142857,13,27,123,1,1,14,14,346.616536440707,346.616536440707,448.766187755612,4,2.51851851851852,312.868991,2.1,174.885608226909,2.63862504899826,349.771216453819,-2.90593860109468,18.3118837260808,18,17.050152330317,301.526910736051,2.1,1,1,0,20,4.07544039275108,63,11.2655172413793
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_98811130,grn_4.grn,46.2343864231559,0.924475500322282,5.26126126126126,47.8386559376208,0.535591676272028,1.02644180453763,237.980027,183.053384,9,5132.01689297031,0.073800223214286,55,111,474,1,1,56,56,201.123642001701,201.123642001701,2814.91340005497,5,3.09924242424242,343.478217,6.14705882352941,199.042433960838,2.11760923786591,398.084867921676,-5.01883655279632,5.9105224460387,47,43.3968075479876,361.895334474251,6.14705882352941,1.5,1,0,17,2.6383887140103,209,139.523172905526
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_98729669,grn_4.grn,61.9594292320505,0.918935659977271,6.27433628318584,40.3946281292335,0.39962889779399,1.02896393163472,302.324261,128.712943,7,7001.4155032217,0.089501096491228,56,113,597,1,3,57,57,62.8090028247742,155.120970059724,3388.34586884293,5,2.53370098039216,275.855424,9.51515151515152,202.890442066458,1.96790380873803,405.780884132915,-5.08611982087515,1.41778114369233,42,41.3189415832203,329.696968357994,9.51515151515152,4,1,0,16,1.59950724988398,314,140.507575757576
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_24952164,grn_4.grn,54.9005806574154,0.918287818006093,5.84444444444444,40.0652393316622,0.474306205708405,1.03665748847875,311.862446,176.218517,7,7411.57838875107,0.082950367647059,67,135,655,1,1,68,68,44.3492907676323,44.3492907676323,3338.33069418915,6,2.38214285714286,316.114823,9.05882352941176,204.060574010206,1.97929112555061,408.121148020413,-5.09710609190314,1.8196215857185,42,41.3390585540035,333.917302925792,9.05882352941176,3.5,1,0,17,1.75733838296297,308,148.238859180036
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_66636774,grn_4.grn,58.5744610831649,0.88807205374068,5.93841642228739,33.811742430015,0.440703542250144,1.04160707253282,301.171608,146.869183,9,19973.8912293592,0.084749634502924,170,341,1685,1,1,171,171,39.9573850407264,39.9573850407264,10993.6737448999,6,3.20260500087428,301.490569,25.6774193548387,195.006494377691,1.6538180087116,390.012988755382,-6.22548326895714,2.12726770405174,142,145.021266694326,312.010391004305,25.6774193548387,5,1,0,20,1.86196043242181,796,1892.62580645161
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_5047948,grn_4.grn,53.7613762070546,0.902939117458459,5.63139931740614,34.4784320594352,0.425054626122822,1.03390418370834,290.265398,123.541285,10,15752.083228667,0.079931972789116,146,293,1358,1,1,147,147,52.5705686184248,52.5705686184248,7778.72573932882,6,2.85276965168894,315.983134,19.6969696969697,204.453030120998,1.62592000671256,408.906060241996,-6.39810338355169,1.53565314963312,98,98.6317104588208,357.792802711746,19.6969696969697,6,1,0,20,1.71976219587671,650,868.780303030303
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_20465174,grn_4.grn,56.4359609461055,0.924928472265489,5.9873417721519,49.0614622309113,0.305121463790194,1.02823662086708,251.592279,269.387686,7,4458.44091474233,0.084765625,39,79,395,1,1,40,40,131.739576081736,131.739576081736,2184.3457514176,5,2.92121212121212,300.684825,5.61290322580645,185.335963194808,2.10738857194805,370.671926389616,-4.86520134439677,2.8016456616976,29,29.3895314951771,333.604733750655,5.61290322580645,2,1,0,20,1.98633760824349,174,66.0451612903226
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_30223480,grn_4.grn,58.0322259165041,0.912986972897914,6,39.7357116502099,0.442124350199217,1.02902504459365,255.936837,173.038964,9,6441.57707673196,0.085239955357143,55,111,556,1,4,56,56,160.961051584417,339.010596756027,3580.59531465381,5,2.2203431372549,331.094814,7.84848484848485,201.636523715281,1.97787712087607,403.273047430563,-5.48459780946305,3.17510742994765,46,45.291115905736,340.261633769537,7.84848484848485,3,1,0,20,2.13225164640354,259,176.820075757576
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_54106848,grn_4.grn,50.389137960174,0.885590348592311,5.27079934747145,37.2753555090464,0.458692299031839,1.04465788442614,332.640107,182.733993,10,30888.5415695867,0.074435057003257,306,613,2619,1,3,307,307,50.7327412096233,131.464775715591,15073.1554052162,6,2.61122690872691,278.269532,39.3939393939394,211.091031324303,1.52955330804093,422.182062648605,-6.55189180927545,1.31063073568362,197,197.811033944171,329.829736444223,39.3939393939394,8,1,0,20,1.61392362460806,1300,3619.05871212121
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_67108805,grn_4.grn,54.5833853276542,0.890055572197362,5.67952522255193,41.5032115997206,0.536868811791337,1.04376427778354,302.168277,144.211669,8,18394.6008554195,0.08071375739645,168,337,1578,1,1,169,169,16.8000521149639,16.8000521149639,10182.3428553726,6,2.99191325014854,279.400717,24.8387096774194,193.03539642316,1.78558905394104,386.07079284632,-5.22441057338911,1.15584290853194,114,112.125165526189,308.856634277056,24.8387096774194,8,1,0,15,1.61142668199821,770,1263.4064516129
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_25373622,grn_4.grn,50.7022259334791,0.899707115989818,5.43115124153499,40.6701070940365,0.473279531099147,1.03920086319048,352.548944,252.187814,10,22461.0860885312,0.07689329954955,221,443,1964,1,3,222,222,2.31220100118178,290.155042115123,11895.2348043215,6,2.44767793801444,298.112647,27.9090909090909,202.354435792798,1.8312665078135,404.708871585596,-5.22997410778354,0.999372731257205,137,141.029648736412,316.178805926247,27.9090909090909,4,1,0,16,1.62611846864173,921,2091.33522727273
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_6793159,grn_4.grn,56.924526954927,0.905396835886899,5.89005235602094,36.7751943177812,0.519231144884549,1.03230480361118,273.230519,198.09261,11,10872.5846483911,0.083821614583333,95,191,935,1,7,96,96,57.5627435771389,320.810424680919,5761.48041667367,5,2.86585871025526,330.046692,12.4545454545455,204.897141265913,1.86766421991534,409.794282531827,-5.62388268119333,2.42253737404611,71,68.236771600785,358.569997215349,12.4545454545455,3,1,0,16,1.90083508399468,411,381.693181818182
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_33823563,grn_4.grn,139.440998926313,0.796367551568169,11.8888888888889,28.9095999447189,0.25,1.05047424648921,260.425971,25.341166,3,1254.96899033682,0.1609375,4,9,99,1,2,5,5,214.793091315829,232.528202279124,631.527358145768,3,1.75,309.936633,2,198.266564405919,2.62961346557617,396.533128811839,-2.8781303348432,12.6450023836008,11,8.16357111701087,304.008732089076,2,1,1,0,15,3.20563145594398,62,4.13333333333333
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_83867538,grn_4.grn,52.3487608647642,0.882804532277297,5.37924865831843,36.9764426150798,0.466759893937552,1.04643584794884,291.246784,122.277549,12,29262.9573234032,0.076116071428572,279,559,2449,1,2,280,280,30.0090093058549,35.6509475118321,14665.6266247927,6,2.92316407115738,338.758536,37.7272727272727,214.119625388457,1.68864888728675,428.239250776913,-5.65621616130146,5.30200202969168,280,264.218003269112,361.326867843021,37.7272727272727,10,1,0,16,2.45980660095501,1245,4766.95454545455
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_20129285,grn_4.grn,54.9487919760128,0.886986171708256,5.53395472703063,35.2062719476646,0.464256064682763,1.0428140870886,316.674115,132.815195,12,41266.5427739856,0.07856133643617,375,751,3406,1,6,376,376,23.1226835035246,166.603795353067,19630.6920125107,6,2.36705822912719,305.626254,54.75,210.646442628398,1.39781181429882,421.292885256795,-6.69258760317161,0.313335049542431,227,227.658040916796,353.342419892796,54.75,18,1,0,16,1.37328625685774,1752,5704.32258064516
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_21866876,grn_4.grn,54.8544575671073,0.875771902643456,5.61733615221987,38.0508258964897,0.450321743387601,1.04874970914445,297.069711,143.259779,11,25946.1584292418,0.079806170886076,236,473,2185,1,1,237,237,17.0530442939382,17.0530442939382,12181.9373133556,7,2.61918633010182,305.270361,34.78125,204.498445937071,1.84514011973496,408.996891874143,-4.80304831412088,2.42620911286849,192,191.895182919852,329.836203124308,34.78125,11,1,0,16,1.93553308229754,1113,3133.01512096774
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_62086339,grn_4.grn,45.845182488106,0.918452323248177,5.15862068965517,45.5537697727039,0.388007733786343,1.03253234008647,285.415903,128.623603,9,6647.55146077537,0.072345890410959,72,145,604,1,2,73,73,73.6308556973464,175.921278045295,3043.79044972704,5,2.64077380952381,287.747929,9.54545454545455,195.188302886972,1.97762524568803,390.376605773944,-5.18801844467515,2.28821443501284,55,54.098613025999,341.579530052201,9.54545454545455,3,1,0,16,1.84493002742135,315,213.630681818182
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_11203089,grn_4.grn,56.8105945979423,0.890508686962701,5.93333333333333,40.0013891235874,0.666666666666667,1.0424120367542,161.990192,39.671169,6,852.158918969135,0.080078125,7,15,75,1,1,8,8,427.208347998754,427.208347998754,262.360046766516,3,3.66666666666667,306.968608,1.57142857142857,167.589339874146,2.71374577274843,335.178679748292,-2.60589865945659,6.46584259376987,7,7.00528977987637,310.350629396566,1.57142857142857,1,1,0,20,2.68392017191838,44,2.32804232804233
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_40501170,grn_4.grn,55.1058544866669,0.927129021060565,5.81818181818182,43.127653643086,0.42095448569038,1.02717764894409,273.145874,145.957354,9,5455.47959418002,0.08234375,49,99,478,1,5,50,50,44.1685432726597,356.920992169681,2430.92891691671,4,2.2800290486565,298.996876,7.03030303030303,198.673594119098,2.18145563040637,397.347188238195,-4.27655833091128,2.66743330768997,37,35.6061804451172,310.42749081109,7.03030303030303,3,1,0,20,1.96550397825245,232,99.217803030303
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_58035368,grn_4.grn,48.3779817547217,0.896786215864042,5.28063241106719,41.5857741693902,0.469244604834292,1.04178714104428,266.711173,145.704527,9,12239.6293839446,0.07443405511811,126,253,1084,1,5,127,127,104.070659822725,245.989338678566,6196.98734021401,5,2.47205988455988,313.442144,15.8125,195.447056730392,1.6943478065525,390.894113460785,-6.38976096017431,3.62459675945064,91,93.7803326535741,340.456163336812,15.8125,4,1,0,20,2.1769245466214,506,735.834677419355
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_64711977,grn_4.grn,70.1069109152356,0.892203949868602,6.93333333333333,44.7526252808139,0.314285714285714,1.04272484695711,166.274461,85.11801,4,1051.60366372853,0.0947265625,7,15,90,1,3,8,8,334.430030561517,440.200713383487,505.78119854804,3,1.66666666666667,306.908414,1.85714285714286,170.150310470138,2.6252191865957,340.300620940277,-2.96817471244171,7.75150908119657,10,9.99220872717276,315.093167537293,1.85714285714286,1,1,0,20,2.77076525235864,52,4.57142857142857
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_73276445,grn_4.grn,69.4152833226279,0.944142312267345,6.81818181818182,71.8639398992715,0.4,1.03133783757726,150.7423,47.006437,5,763.568116548907,0.091145833333333,5,11,65,1,3,6,6,433.240195231245,499.265983072825,255.898477822048,3,1.83333333333333,320.73999,1.60714285714286,171.489860535769,2.7517216459155,342.979721071538,-2.45263437872783,13.3681326438854,10,9.99993863310352,317.57381580698,1.60714285714286,1,1,0,20,3.56965574541845,45,3.80291005291005
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_52725216,grn_4.grn,98.3303093815124,0.821586518499072,9,51.1848091059482,0,1.05999870824325,184.584347,31.158299,3,688.312165670587,0.1171875,3,7,57,1,1,4,4,368.220175554174,368.220175554174,88.7181074335734,3,2,277.698902,1.61538461538462,160.568111420172,2.66789881272588,321.136222840343,-2.77610814345743,3.78918785295711,6,6.00883741869518,282.599876099502,1.61538461538462,1,1,1,20,2.21660408647602,42,2.00615384615385
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_1338674,grn_4.grn,56.6941830594597,0.919012780210784,5.92913385826772,36.2896946482161,0.388772769374776,1.02885188398303,297.890339,163.494678,9,7200.16124855139,0.084228515625,63,127,627,1,2,64,64,47.9581415115058,147.234991927268,2752.5459154794,5,2.46123120300752,280.41549,10.0606060606061,199.586650641127,1.97348911356492,399.173301282255,-4.96453715459257,0.133972271471861,36,32.7300553939304,324.328307291832,10.0606060606061,4,1,0,16,1.30243369759873,332,142.246212121212
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_38335528,grn_4.grn,52.8090539942879,0.885400163893877,5.44141689373297,34.4287740641589,0.426200390160804,1.0412869594167,323.458249,115.587313,10,19380.9228159037,0.077021059782609,183,367,1631,1,3,184,184,93.2405910562138,149.237165461326,8300.75017080404,6,2.47704099821747,287.059281,25.8125,205.033862903971,1.58712728142427,410.067725807941,-6.57873890468535,1.66248837310404,130,133.908190316149,330.699778877372,25.8125,5.5,1,0,16,1.70064227726244,826,1558.67338709677
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_80431637,grn_4.grn,53.3700567587179,0.916123664827462,5.70103092783505,42.4645462323074,0.47289451283556,1.03366798385675,298.191407,88.436525,10,5176.89550559564,0.080516581632653,48,97,457,1,8,49,49,25.5558258290205,417.343553711323,2195.91415018828,4,1.96111111111111,278.073635,8.15625,191.933576165063,2.18651300157409,383.867152330125,-3.8993245481273,2.18705280451308,35,35.8252725973396,334.335906868174,8.15625,5,1,0,16,1.76615542892371,261,87.4909274193548
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_51370883,grn_4.grn,61.7811638547905,0.897593385420506,6.27485380116959,33.32752971709,0.458712681653858,1.03352611215798,274.539181,128.788504,10,10564.5790191692,0.089752906976744,85,171,903,1,2,86,86,92.2776238523886,167.492711477473,5814.9557466422,5,2.69742892976589,338.99867,13.6764705882353,209.489734071476,1.76519490818798,418.979468142951,-6.00378755810709,3.73777089989111,80,83.2163012479375,355.497730545534,13.6764705882353,5,1,0,17,2.23693685858895,465,490.710338680927
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_64147108,grn_4.grn,60.6378175773004,0.88951301126703,6.09195402298851,39.5062624729276,0.475954185686435,1.04102586939828,294.439515,130.176128,11,15826.4703876754,0.087070610687023,130,261,1330,1,4,131,131,1.9497608712337,117.244787821387,7542.06256177235,5,2.50870295698925,315.541621,21,208.333665487366,1.96859117196203,416.667330974733,-4.32595009526479,1.06044310439543,90,91.1391285816367,364.583914602891,21,10,1,0,20,1.60134005976228,693,735.1875
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_13293951,grn_4.grn,53.8694025638142,0.891831171241565,5.47951441578149,36.7127007314038,0.495625197241822,1.04369351615618,296.440248,166.144644,12,35499.9362895536,0.077698863636364,329,659,2953,1,4,330,330,40.7833925929442,187.618190574668,17221.7435554652,6,2.4879372581053,340.758537,44.5757575757576,215.424963341502,1.45683425766446,430.849926683004,-6.69805416376203,2.38406287790386,238,243.828925249891,363.529625638785,44.5757575757576,11,1,0,20,1.93842057675579,1471,5349.81439393939
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_16147561,grn_4.grn,54.2605469663839,0.880905856192402,5.57391304347826,41.8757606856643,0.481308228663586,1.04528287895331,273.841153,129.307107,12,18719.8887034024,0.079073338150289,172,345,1579,1,3,173,173,102.692048848224,206.731732157275,9502.2358172359,6,2.46346008488866,346.413154,22.9393939393939,210.910986358934,1.54691479597966,421.821972717868,-7.02374696704516,3.85271519112569,146,154.634645045183,355.912289480701,22.9393939393939,4,1,0,20,2.25102546210091,757,1776.93371212121
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_14748702,grn_4.grn,49.957490304839,0.901990051641439,5.37860082304527,37.3858351699878,0.532323630850164,1.03770702966806,284.459032,107.566421,10,12139.6701440759,0.075947745901639,121,243,1065,1,3,122,122,100.465367192447,250.337978302231,6558.69206525748,5,2.88414855072464,303.115675,16.0909090909091,202.218667759646,1.68564467201516,404.437335519293,-6.30337333863497,1.33453167893936,81,76.2065017502801,328.605335109426,16.0909090909091,4,1,0,16,1.64650355935954,531,561.772727272727
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_42680058,grn_4.grn,48.0067474249645,0.886317378207869,5.05795314426634,41.7410355379321,0.50418503428638,1.04765871339253,269.696917,162.548754,16,38933.4721616462,0.07113993226601,405,811,3292,1,4,406,406,6.91361435241025,298.221497321379,18842.8339350208,6,2.71475489526943,330.280936,51.0645161290323,201.58406071508,1.71504427144859,403.16812143016,-5.15747759530409,4.22374160685395,339,338.907216236004,335.973434525133,51.0645161290323,12,1,0,20,2.33301795022557,1583,9034.26236559139
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_1025142,grn_4.grn,59.7501110883475,0.874922418888028,5.91028446389497,37.5210328022788,0.430491624925461,1.04875325364067,279.470075,126.363367,12,27305.8007673748,0.084368176855895,228,457,2245,1,2,229,229,4.25920404357716,8.18999841223573,13398.5737589706,6,3.07110837519288,337.21548,37.28125,208.710921366314,1.89800558771129,417.421842732628,-4.33657698560473,3.20471464055274,212,219.162218105784,350.095739066075,37.28125,13,1,0,16,2.10827081085674,1193,3634.07963709677
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_6240697,grn_4.grn,56.2859263894167,0.881677115253552,5.64383561643836,37.979333695125,0.479030510412907,1.04490302754746,333.990817,139.220974,12,36979.8536378468,0.080262158054711,328,657,3052,1,2,329,329,39.2605518393605,43.2970399085763,19088.3321980262,7,2.75930735930736,287.881455,48.5625,209.363415918872,1.51218143125802,418.726831837743,-6.22771945985471,0.779693085768301,223,214.279046929805,324.17561174535,48.5625,14,1,0,16,1.48508144224691,1554,4764.57661290323
